epoch,elapsed_time,total_loss,l_pred,l_multi,l_var,l_sparse,l_probe,grad_norm,val_total_loss,val_l_pred,val_pos_err,val_vel_err,val_spike_rate
1,2.126688003540039,0.7367929021517435,0.30265969584385555,0.4537918299436569,0.526620767513911,0.06759951064984003,0.3090152124563853,2.953093190388295,0.3846529722213745,0.09563948214054108,0.6810072958469391,0.7406797111034393,0.06267482414841652
2,4.095489025115967,0.32409308354059857,0.06300985390941302,0.07377514243125916,0.7413326025009155,0.06430864234765371,0.29999617536862694,0.40563683931236433,0.28961414098739624,0.04190892353653908,0.679599940776825,0.744211345911026,0.06426352262496948
3,6.106144189834595,0.27709514101346333,0.03343088614443938,0.031596034516890845,0.7756877938906351,0.06291406924525897,0.30046908458073934,0.30816685832623325,0.2632516622543335,0.025623333640396595,0.6763661503791809,0.7392011284828186,0.06128336675465107
4,8.080119132995605,0.2589380224545797,0.022665413469076155,0.020725322266419727,0.7654666940371195,0.060482702155907946,0.2986055870850881,0.25414567125872256,0.257916621863842,0.02173395548015833,0.6765161454677582,0.7537193596363068,0.06003543734550476
5,10.072055101394653,0.253429580728213,0.020168416822950046,0.018207753946383794,0.7378601233164469,0.059925300627946855,0.3006226976712545,0.2482414986826947,0.2500500753521919,0.01861605141311884,0.6788359582424164,0.7473126351833344,0.05944299325346947
6,12.054520845413208,0.24766038755575817,0.018032867213090262,0.017229767019550004,0.7094651738802592,0.0596717357635498,0.3000129024187724,0.260790848449099,0.24398578703403473,0.016420246101915836,0.680130660533905,0.7428876161575317,0.058699240908026695
7,14.032807111740112,0.23286205033461252,0.01688533928245306,0.018641889095306396,0.6616303483645122,0.05247372587521871,0.2808805098136266,0.22840870463740462,0.2207564041018486,0.024757862091064453,0.507556825876236,0.7325736582279205,0.04758172482252121
8,16.00335192680359,0.23685545722643533,0.0489528376609087,0.06529241825143496,0.4896487752596537,0.06313689152399699,0.21245678762594858,0.2924445696193912,0.23991502821445465,0.04854116030037403,0.3259127289056778,0.722473680973053,0.065109858289361
